"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
"HLA-DRB1",7.56828173581901e-19,0.0571089747212077,0.977,0.899,1.8264534313052e-14,"HLA-DRB1"
"LYSMD3",7.60911948522018e-19,0.0541707680256647,0.176,0.089,1.83630880536819e-14,"LYSMD3"
"CIAPIN1",7.65810594002561e-19,0.0793156533933574,0.156,0.068,1.84813070650638e-14,"CIAPIN1"
"MED16",7.73555058500866e-19,0.0412244184599379,0.181,0.094,1.86682042268014e-14,"MED16"
"DTWD1",7.76250433493115e-19,-0.189322248304995,0.103,0.096,1.87332517114893e-14,"DTWD1"
"COL6A3",7.90838814635857e-19,-0.349264877318952,0.143,0.175,1.90853131136071e-14,"COL6A3"
"SLC25A12",7.92308202532903e-19,-0.159567302201639,0.123,0.109,1.91207738517265e-14,"SLC25A12"
"TRAF3IP2",7.94314225149191e-19,0.0554874514295011,0.152,0.072,1.91691851955254e-14,"TRAF3IP2"
"PRPSAP1",8.00562527497582e-19,-0.0958507461538872,0.152,0.117,1.93199754760991e-14,"PRPSAP1"
"BRCC3",8.04721875737388e-19,-0.149698951041733,0.11,0.092,1.94203530271704e-14,"BRCC3"
"DFFA",8.40711020666802e-19,-0.135929677281173,0.143,0.121,2.02888790617519e-14,"DFFA"
"MRPS33",8.46809632816977e-19,0.0578022887027293,0.131,0.052,2.04360568687721e-14,"MRPS33"
"EEFSEC",8.49864725079959e-19,-0.107493353429352,0.156,0.125,2.05097854103547e-14,"EEFSEC"
"PLPBP",8.50877703154149e-19,0.0344906822243224,0.172,0.09,2.05342316102191e-14,"PLPBP"
"MFSD12",8.60182894306275e-19,0.034695005146356,0.113,0.047,2.07587937882933e-14,"MFSD12"
"BST2",8.85024030796136e-19,-0.110144756989922,0.315,0.263,2.13582849352031e-14,"BST2"
"COLGALT1",8.86622713022235e-19,-0.0792010237605943,0.112,0.074,2.13968659333656e-14,"COLGALT1"
"NAPRT",8.91065949553146e-19,-0.017300451486417,0.161,0.097,2.15040945605661e-14,"NAPRT"
"TBC1D12",9.15714718404273e-19,-0.0208723407619621,0.164,0.1,2.20989432992503e-14,"TBC1D12"
"GAR1",9.20048425286601e-19,0.0142404783096574,0.172,0.1,2.22035286474415e-14,"GAR1"
"SMG9",9.38219261777501e-19,0.0112008905651723,0.145,0.076,2.26420454444764e-14,"SMG9"
"SLC25A26",9.40146251991124e-19,-0.149896393358687,0.172,0.148,2.26885494993018e-14,"SLC25A26"
"ALKBH5",9.47413829004924e-19,-0.0227203352854559,0.167,0.1,2.28639379353758e-14,"ALKBH5"
"TMEM209",9.69826217237722e-19,-0.244442069521388,0.121,0.13,2.34048161005979e-14,"TMEM209"
"TULP3",9.78536729705879e-19,0.0947489506578308,0.12,0.04,2.3615026897992e-14,"TULP3"
"HEATR6",9.88185899013041e-19,-0.22756623301208,0.116,0.121,2.38478903008817e-14,"HEATR6"
"TYW3",9.89831225189989e-19,-0.0432323980396047,0.202,0.133,2.388759695751e-14,"TYW3"
"FASTKD5",1.02755914717782e-18,0.0360508932895094,0.132,0.063,2.47980848988422e-14,"FASTKD5"
"C5orf22",1.03087289815314e-18,-0.0372398584721426,0.121,0.07,2.48780556511298e-14,"C5orf22"
"AP4M1",1.03208645759456e-18,0.0370675589928123,0.116,0.049,2.49073424811296e-14,"AP4M1"
"SNX27",1.06361786836651e-18,-0.0958741949991499,0.106,0.078,2.56682900172889e-14,"SNX27"
"PRRC1",1.06572450648062e-18,-0.0980550179696224,0.148,0.111,2.57191295148968e-14,"PRRC1"
"TBCD",1.07796157696774e-18,0.0154802520266068,0.106,0.044,2.60144467369624e-14,"TBCD"
"UBA7",1.08812069892736e-18,-0.0647795530555912,0.136,0.092,2.6259616827214e-14,"UBA7"
"ATG4D",1.08820872442171e-18,-0.0126332588694008,0.15,0.085,2.62617411464691e-14,"ATG4D"
"TCL1A",1.11319477604066e-18,-0.379065245652047,0.508,0.524,2.68647295301894e-14,"TCL1A"
"PSMB8-AS1",1.11549896686746e-18,-0.142331292955767,0.18,0.149,2.69203365674125e-14,"PSMB8-AS1"
"MAST4",1.11614579667264e-18,-0.081204882511064,0.151,0.098,2.69359465111008e-14,"MAST4"
"FER",1.1162515554762e-18,-0.106950700484862,0.1,0.071,2.69384987883071e-14,"FER"
"MRPL16",1.11863034328785e-18,-0.0236571850996213,0.195,0.128,2.69959060745657e-14,"MRPL16"
"METAP1",1.1188315338638e-18,-0.123924684707614,0.115,0.093,2.70007614067352e-14,"METAP1"
"PAIP1",1.12374876718304e-18,0.0453145529260661,0.216,0.132,2.71194289984284e-14,"PAIP1"
"PITPNA",1.13021210387611e-18,0.0496145339311842,0.103,0.036,2.72754087028421e-14,"PITPNA"
"GBP4",1.137903300856e-18,0.0859832444840716,0.143,0.057,2.74610203595579e-14,"GBP4"
"GLIPR2",1.14053558014118e-18,0.0367028443326627,0.116,0.05,2.75245451555472e-14,"GLIPR2"
"NTPCR",1.14083422106904e-18,-0.108572001951596,0.128,0.099,2.75317522570591e-14,"NTPCR"
"COQ2",1.14882832626384e-18,0.0675709789032065,0.127,0.051,2.77246739977253e-14,"COQ2"
"IL2RA",1.159470514733e-18,-0.0765986477843941,0.244,0.178,2.79815019320515e-14,"IL2RA"
"TSEN15",1.16057788083126e-18,-0.132335845053631,0.134,0.111,2.80082259981008e-14,"TSEN15"
"MLLT10",1.16617671076247e-18,-0.190864007978604,0.149,0.138,2.81433425608307e-14,"MLLT10"
"FBXO22",1.16649494475604e-18,-0.213494062776987,0.109,0.106,2.81510225017974e-14,"FBXO22"
"MAGED1",1.17409913076698e-18,-0.0283593824203034,0.212,0.144,2.83345343227994e-14,"MAGED1"
"ISOC1",1.18854819972125e-18,0.117968084199285,0.138,0.048,2.86832337038729e-14,"ISOC1"
"STRN3",1.20462253010913e-18,-0.0663959628470857,0.11,0.073,2.90711555191237e-14,"STRN3"
"CCDC28A",1.23135165703349e-18,0.0548053831853587,0.213,0.121,2.97162095391892e-14,"CCDC28A"
"MTX2",1.24858210025669e-18,-0.0442636572153953,0.12,0.077,3.01320318254947e-14,"MTX2"
"RPP30",1.27851050994507e-18,-0.160711452922881,0.163,0.14,3.08542941365045e-14,"RPP30"
"YIPF6",1.28082955752106e-18,-0.0533640362732985,0.131,0.081,3.09102597116558e-14,"YIPF6"
"MRPS2",1.29982469039963e-18,0.105997900038531,0.193,0.096,3.13686692534142e-14,"MRPS2"
"PCGF3",1.31272336125468e-18,-0.182474785793698,0.108,0.094,3.16799528771593e-14,"PCGF3"
"RBM48",1.32718339289433e-18,-0.134022564262669,0.21,0.174,3.20289168207189e-14,"RBM48"
"LANCL2",1.3478538818928e-18,-0.0218596151983927,0.137,0.074,3.25277577317189e-14,"LANCL2"
"DALRD3",1.34885525955051e-18,-0.0606230794591182,0.2,0.148,3.25519239787323e-14,"DALRD3"
"DGLUCY",1.35764945858556e-18,-0.209551844842974,0.157,0.143,3.27641543840454e-14,"DGLUCY"
"RNASEK",1.39796400920017e-18,-0.0494061464284538,0.198,0.139,3.37370654340278e-14,"RNASEK"
"GTPBP8",1.39918917562657e-18,0.0305128125345796,0.136,0.061,3.3766632375396e-14,"GTPBP8"
"MT-ND6",1.43337678346088e-18,-0.40701890703239,0.773,0.733,3.45916819152615e-14,"MT-ND6"
"ECI2",1.46035500036992e-18,-0.16420994839665,0.148,0.127,3.52427472239273e-14,"ECI2"
"POLR3K",1.46063861756922e-18,-0.0301153488678164,0.146,0.089,3.52495917577979e-14,"POLR3K"
"PDZD8",1.46186478570445e-18,-0.0512339709045518,0.119,0.074,3.52791828734054e-14,"PDZD8"
"P4HTM",1.47430314563506e-18,-0.17463039585523,0.127,0.119,3.5579357813611e-14,"P4HTM"
"ZNF740",1.49578748771098e-18,-0.161443116869976,0.1,0.096,3.60978394409292e-14,"ZNF740"
"SMURF2",1.50685480301755e-18,-0.00813260319615861,0.11,0.053,3.63649269612225e-14,"SMURF2"
"BZW2",1.54320390965656e-18,-0.0757055499632404,0.166,0.111,3.72421399517417e-14,"BZW2"
"R3HCC1L",1.55669676379007e-18,-0.033782432136556,0.146,0.086,3.75677630005459e-14,"R3HCC1L"
"TMEM18",1.59583256475108e-18,0.065536645977123,0.251,0.153,3.85122272851377e-14,"TMEM18"
"ZMYND11",1.62183396019856e-18,-0.219654525953177,0.16,0.163,3.91397189614717e-14,"ZMYND11"
"MAGEF1",1.62509081080494e-18,-0.205669482370614,0.154,0.16,3.92183165371557e-14,"MAGEF1"
"SLC35C2",1.63740088730767e-18,-0.0688971181481582,0.194,0.145,3.9515395613396e-14,"SLC35C2"
"C7orf26",1.64549358093835e-18,0.0215811595473331,0.114,0.052,3.97106965887852e-14,"C7orf26"
"ZNF426",1.65487998699466e-18,-0.172700911901239,0.141,0.122,3.99372187261422e-14,"ZNF426"
"ABCB4",1.67129546449588e-18,-0.186470828826819,0.162,0.133,4.03333734446792e-14,"ABCB4"
"RBM7",1.68101123711432e-18,0.00927669218969546,0.145,0.074,4.05678441852798e-14,"RBM7"
"SLC25A45",1.68524646412753e-18,-0.28630822089965,0.138,0.157,4.06700529187897e-14,"SLC25A45"
"HPS6",1.69975923203819e-18,0.09881578273378,0.103,0.026,4.10202895467777e-14,"HPS6"
"CIC",1.70114736003531e-18,-0.0424111225848458,0.143,0.083,4.10537892397321e-14,"CIC"
"TSPAN31",1.70567248736925e-18,-0.0432569701486272,0.143,0.096,4.11629941376821e-14,"TSPAN31"
"SLC25A4",1.70742543582063e-18,0.103308403317907,0.11,0.031,4.12052980426593e-14,"SLC25A4"
"KLHL9",1.71043432764907e-18,-0.1120921942918,0.132,0.107,4.12779116291551e-14,"KLHL9"
"CD24",1.7639044852652e-18,-0.136599600634913,0.541,0.461,4.2568306942905e-14,"CD24"
"ACAA1",1.76871045149016e-18,-0.161089198103451,0.199,0.176,4.26842893258121e-14,"ACAA1"
"BBC3",1.77930134315431e-18,0.0923727275585774,0.213,0.114,4.2939879314343e-14,"BBC3"
"LAMP2",1.79768908296861e-18,-0.148761591624509,0.137,0.114,4.33836306392815e-14,"LAMP2"
"TAF4B",1.81251388406423e-18,0.0314853668941093,0.136,0.064,4.37413975641221e-14,"TAF4B"
"TMCO3",1.84833668402473e-18,-0.0771938521616947,0.106,0.074,4.46059091955688e-14,"TMCO3"
"RNF25",1.85468083032636e-18,0.109048256871695,0.138,0.05,4.47590124782661e-14,"RNF25"
"SLC25A51",1.93051711791311e-18,0.00970873177733303,0.118,0.058,4.6589169606597e-14,"SLC25A51"
"CRLS1",1.95320505910876e-18,0.0508617618448542,0.126,0.052,4.71366976914718e-14,"CRLS1"
"AC013394.1",1.97289813574989e-18,-0.0454844644787268,0.127,0.084,4.76119507100521e-14,"AC013394.1"
"TARBP2",2.01808500180288e-18,0.0552385894143125,0.121,0.048,4.8702445348509e-14,"TARBP2"
"NCBP1",2.02184580638562e-18,-0.134905562106033,0.152,0.126,4.87932048455042e-14,"NCBP1"
"MCM9",2.08685779108536e-18,-0.231662677292386,0.102,0.109,5.03621390722629e-14,"MCM9"
"COQ8A",2.15040673929443e-18,-0.0806013887036932,0.14,0.098,5.18957658393926e-14,"COQ8A"
"EIF4ENIF1",2.19348825829427e-18,-0.0170933074400872,0.101,0.045,5.29354521374156e-14,"EIF4ENIF1"
"CARD16",2.21076206324463e-18,-0.0133376872490448,0.177,0.11,5.33523208722826e-14,"CARD16"
"RPL14",2.22297659563242e-18,-0.194260296733757,0.987,0.953,5.36470941823971e-14,"RPL14"
"GTF2IRD2B",2.2322784631843e-18,-0.198211691217777,0.148,0.145,5.38715761520267e-14,"GTF2IRD2B"
"DUSP18",2.26439835122604e-18,-0.0313629626620166,0.11,0.056,5.46467254101381e-14,"DUSP18"
"SOCS4",2.33517156237115e-18,-0.149329068311751,0.124,0.098,5.63546953147029e-14,"SOCS4"
"C8orf76",2.33727229389939e-18,-0.0232466927885557,0.12,0.068,5.6405392268674e-14,"C8orf76"
"LINC00909",2.33809879813165e-18,-0.147186366273632,0.146,0.116,5.6425338295311e-14,"LINC00909"
"SMIM29",2.39205659252945e-18,0.0903075602892201,0.192,0.096,5.77275017475131e-14,"SMIM29"
"KNL1",2.39712751858599e-18,-0.123549087412437,0.127,0.098,5.78498784060357e-14,"KNL1"
"PECAM1",2.41571950275341e-18,-0.092495747473984,0.263,0.2,5.82985587599481e-14,"PECAM1"
"SCARB2",2.43417469825117e-18,-0.119969551443131,0.117,0.086,5.87439379928955e-14,"SCARB2"
"AF117829.1",2.4617871978919e-18,-0.138268379658883,0.109,0.088,5.94103104467252e-14,"AF117829.1"
"WBP4",2.47076337990402e-18,-0.0340799536820948,0.174,0.109,5.96269326472237e-14,"WBP4"
"KMT5A",2.49046851154737e-18,0.0753646403181637,0.112,0.038,6.01024765891728e-14,"KMT5A"
"ABHD11",2.51607454870588e-18,0.0413975326280915,0.106,0.044,6.0720427083919e-14,"ABHD11"
"POLR1A",2.51745084919876e-18,-0.04804389661867,0.138,0.088,6.07536413437136e-14,"POLR1A"
"TPT1",2.53164809427886e-18,0.123611407565912,0.995,0.954,6.10962634592318e-14,"TPT1"
"TMEM41A",2.59929450428193e-18,-0.180631258042324,0.155,0.138,6.27287742718358e-14,"TMEM41A"
"CASS4",2.62489277837638e-18,0.0665279283180081,0.158,0.078,6.33465374205573e-14,"CASS4"
"UBIAD1",2.78361390395649e-18,-0.0200354463229185,0.161,0.098,6.71769543441819e-14,"UBIAD1"
"TIMM8B",2.86203827393698e-18,0.0737918924280621,0.166,0.074,6.90695696649211e-14,"TIMM8B"
"AKAP6",2.90479346091286e-18,-0.354855362109305,0.03,0.102,7.010138059221e-14,"AKAP6"
"UBR3",2.91165009764897e-18,-0.152232786990454,0.112,0.085,7.02668518065626e-14,"UBR3"
"PLGRKT",2.9641958778578e-18,-0.0657442109936509,0.133,0.09,7.15349391203422e-14,"PLGRKT"
"B3GAT3",2.98649149223589e-18,-0.0718465234447281,0.192,0.136,7.20729991821288e-14,"B3GAT3"
"PCNA",3.08652093018845e-18,0.0358397891920673,0.158,0.077,7.44870096082379e-14,"PCNA"
"MPDU1",3.12704209876196e-18,-0.000196417916046687,0.178,0.104,7.54649069694225e-14,"MPDU1"
"ASB7",3.14706076913884e-18,-0.0661060591521113,0.136,0.088,7.59480175416277e-14,"ASB7"
"STRN4",3.16513055113343e-18,0.0663808855413873,0.123,0.047,7.63840955905031e-14,"STRN4"
"BCAR3",3.21496807328731e-18,0.0771363086397872,0.131,0.051,7.75868245126428e-14,"BCAR3"
"MRPL40",3.23714808851831e-18,0.0198044498682283,0.246,0.158,7.81220948202124e-14,"MRPL40"
"WDR77",3.25604329401763e-18,-0.176015012694426,0.15,0.144,7.85780928145276e-14,"WDR77"
"RALB",3.28859037652904e-18,-0.0628323560356757,0.178,0.122,7.93635515567752e-14,"RALB"
"PDGFD",3.36256586794648e-18,-0.403994122605141,0.055,0.131,8.11488020911523e-14,"PDGFD"
"PNPLA7",3.38897277339703e-18,-0.196294221361321,0.135,0.133,8.17860799403905e-14,"PNPLA7"
"GSS",3.40792008689392e-18,-0.0842262074928077,0.114,0.074,8.2243335457011e-14,"GSS"
"NAXD",3.4761446474098e-18,0.0522259449850704,0.116,0.047,8.38897987759408e-14,"NAXD"
"MVD",3.48781520912668e-18,-0.0149029933235957,0.151,0.089,8.41714444418541e-14,"MVD"
"PRR34-AS1",3.48811366946594e-18,-0.0175896867453175,0.145,0.086,8.41786471852216e-14,"PRR34-AS1"
"C6orf47",3.5479801303885e-18,0.0771826653888902,0.14,0.061,8.56234044866657e-14,"C6orf47"
"NBEAL1",3.57475675152305e-18,-0.115390395638277,0.188,0.157,8.62696046845059e-14,"NBEAL1"
"ESD",3.63352355839108e-18,-0.0765363575333798,0.238,0.185,8.7687824034652e-14,"ESD"
"GPALPP1",3.66359003050167e-18,-0.258825078076022,0.091,0.109,8.84134182060968e-14,"GPALPP1"
"MON1B",3.6938129336655e-18,-0.0398426023107302,0.185,0.125,8.91427875281494e-14,"MON1B"
"KIAA1147",3.76726399593788e-18,-0.0989052490993139,0.114,0.076,9.09153820139689e-14,"KIAA1147"
"CLDND1",3.77717937902026e-18,-0.111407989859314,0.133,0.099,9.11546699538958e-14,"CLDND1"
"SIT1",3.78252789555453e-18,-0.0454688965223654,0.299,0.222,9.12837457034175e-14,"SIT1"
"AC084033.3",3.80356509675236e-18,0.0620850983878661,0.112,0.038,9.17914364799246e-14,"AC084033.3"
"SIL1",3.81694336623789e-18,-0.0228556151711999,0.125,0.072,9.2114294257419e-14,"SIL1"
"SLC25A37",3.8280505250784e-18,-0.255606169141374,0.114,0.127,9.23823433217171e-14,"SLC25A37"
"CXXC1",3.8291990238334e-18,-0.101152350539566,0.144,0.117,9.24100600421714e-14,"CXXC1"
"POLRMT",3.83104516882724e-18,0.0307788554350055,0.127,0.058,9.24546130593079e-14,"POLRMT"
"SLC35E2B",4.00691030538292e-18,-0.151147853227658,0.126,0.105,9.66987663998059e-14,"SLC35E2B"
"PARG",4.21416639258794e-18,-0.195718227589103,0.119,0.115,1.01700477552325e-13,"PARG"
"STK16",4.30007710184055e-18,0.00322477724736425,0.178,0.109,1.03773760698718e-13,"STK16"
"SH2D3C",4.37672527859695e-18,-0.169343515737867,0.134,0.117,1.0562351114838e-13,"SH2D3C"
"NT5C3B",4.3947763077217e-18,-0.0355909546837157,0.147,0.093,1.06059136634248e-13,"NT5C3B"
"SLC35A2",4.52021867804319e-18,0.077287944211943,0.114,0.038,1.09086437357216e-13,"SLC35A2"
"PLAGL2",4.52870027836695e-18,0.0417832000254983,0.119,0.05,1.0929112381783e-13,"PLAGL2"
"ABRAXAS2",4.57821242584602e-18,0.0414628922906102,0.133,0.063,1.10486000472942e-13,"ABRAXAS2"
"LAG3",4.63541053883612e-18,0.0627151417104477,0.288,0.186,1.11866362533732e-13,"LAG3"
"RPF2",4.64607040944912e-18,0.0761454621021185,0.165,0.077,1.12123617191236e-13,"RPF2"
"PAN2",4.75959520816027e-18,-0.222606748474241,0.102,0.102,1.14863311158532e-13,"PAN2"
"HINT2",4.84640223019731e-18,-0.0755354028702735,0.237,0.183,1.16958225021352e-13,"HINT2"
"C2orf49",4.89396466357018e-18,-0.0511290797401588,0.131,0.078,1.18106049225939e-13,"C2orf49"
"DIS3L2",4.94652896116812e-18,-0.179970181540595,0.159,0.129,1.1937458341987e-13,"DIS3L2"
"RFXANK",4.94924873754159e-18,-0.0266438395042348,0.197,0.137,1.19440219783091e-13,"RFXANK"
"MEMO1",4.98509550697156e-18,-0.109389543553943,0.151,0.112,1.20305309869745e-13,"MEMO1"
"RENBP",5.06737656549623e-18,0.0413734288186704,0.129,0.057,1.2229099865512e-13,"RENBP"
"SACS",5.11532230415791e-18,-0.30731691281677,0.063,0.112,1.23448073166243e-13,"SACS"
"LRCH1",5.15555140456585e-18,-0.0852852959468253,0.146,0.105,1.24418922046388e-13,"LRCH1"
"NDUFA11",5.21766018508146e-18,-0.0165109713934419,0.192,0.124,1.25917793246571e-13,"NDUFA11"
"EGR1",5.28999976877713e-18,0.893460195231566,0.438,0.287,1.27663564419898e-13,"EGR1"
"COCH",5.37333485827661e-18,-0.1370741166113,0.154,0.121,1.29674690134789e-13,"COCH"
"CTDNEP1",5.42898667353594e-18,-0.0683840015474838,0.129,0.089,1.31017735392443e-13,"CTDNEP1"
"WWC3",5.61657188981964e-18,-0.166381446580854,0.123,0.101,1.35544729417017e-13,"WWC3"
"EPC2",5.6759014200968e-18,-0.0760006745386077,0.139,0.093,1.36976528971196e-13,"EPC2"
"NABP2",5.76839847773897e-18,-0.0262764775577105,0.152,0.098,1.39208760463275e-13,"NABP2"
"COMMD8",5.78665911593365e-18,-0.0244020753703949,0.186,0.12,1.39649444444827e-13,"COMMD8"
"KIAA1328",5.89371877396059e-18,-0.266422882056917,0.067,0.101,1.42233115171991e-13,"KIAA1328"
"CEMIP2",5.97239722855067e-18,-0.164036105600386,0.347,0.292,1.44131862316613e-13,"CEMIP2"
"RNF125",5.98413544018697e-18,-0.0812428698768934,0.141,0.094,1.44415140578032e-13,"RNF125"
"EIF4G3",6.04556287811889e-18,-0.111250185681428,0.145,0.106,1.45897568937643e-13,"EIF4G3"
"PTPN4",6.1609863403744e-18,-0.202641908779294,0.117,0.118,1.48683083352255e-13,"PTPN4"
"SMPD1",6.24218021209622e-18,0.0513058316497434,0.1,0.038,1.50642535058518e-13,"SMPD1"
"PPM1M",6.30154411219078e-18,-0.087369950212748,0.261,0.202,1.520751640595e-13,"PPM1M"
"IFNAR2",6.32124598752972e-18,-0.0351365844084808,0.114,0.062,1.52550629417055e-13,"IFNAR2"
"TATDN1",6.33157607102496e-18,-0.103818590181093,0.152,0.12,1.52799925322045e-13,"TATDN1"
"GGCX",6.35530377755299e-18,0.0285271953685323,0.154,0.08,1.53372546063686e-13,"GGCX"
"GCDH",6.36336547147439e-18,0.111606191061889,0.136,0.049,1.53567098923091e-13,"GCDH"
"FUZ",6.36831125766235e-18,0.0517196161164883,0.134,0.062,1.53686455581165e-13,"FUZ"
"MRS2",6.39890856843781e-18,0.000160495259965837,0.121,0.063,1.5442486048211e-13,"MRS2"
"CISD1",6.66685557789692e-18,-0.0731228757634163,0.16,0.117,1.60891225661386e-13,"CISD1"
"PEAK1",6.73434129139364e-18,-0.218764221418118,0.131,0.132,1.62519858385203e-13,"PEAK1"
"RNPEP",6.76267506311045e-18,-0.06111526699022,0.143,0.096,1.63203637298044e-13,"RNPEP"
"HACD3",6.76756718179611e-18,-0.0597110104103002,0.133,0.084,1.63321698798285e-13,"HACD3"
"TIMELESS",6.76979680463505e-18,-0.102091721897369,0.124,0.089,1.63375506286258e-13,"TIMELESS"
"ZNF195",6.80126085678552e-18,-0.0455821771531715,0.168,0.112,1.64134828256805e-13,"ZNF195"
"XAF1",6.83883035025013e-18,-0.18121667038669,0.208,0.179,1.65041492842586e-13,"XAF1"
"CCDC159",6.87015453888178e-18,-0.187143574232363,0.109,0.116,1.65797439486834e-13,"CCDC159"
"LILRB2",6.88113395607473e-18,0.0796893770882961,0.114,0.04,1.66062405761951e-13,"LILRB2"
"NAGPA",7.01084724320628e-18,-0.0942032673116286,0.137,0.104,1.69192776520297e-13,"NAGPA"
"TGFBI",7.01848102215847e-18,0.107318440376962,0.231,0.127,1.6937700250775e-13,"TGFBI"
"DNAJC27",7.02873107976375e-18,0.0273574387317353,0.13,0.061,1.69624367147939e-13,"DNAJC27"
"DPH6",7.0526223624788e-18,-0.341991877526856,0.092,0.129,1.70200935473701e-13,"DPH6"
"DNAJB4",7.11916757024236e-18,0.180801422130561,0.265,0.144,1.71806870972659e-13,"DNAJB4"
"BET1",7.37625141803837e-18,-0.0341679638392104,0.11,0.064,1.7801107547152e-13,"BET1"
"JADE3",7.38640547012386e-18,-0.196404845603227,0.119,0.118,1.78256123210499e-13,"JADE3"
"MSRA",7.40111376553706e-18,-0.133336839563714,0.124,0.104,1.78611078503706e-13,"MSRA"
"GADD45A",7.42661716619431e-18,0.100211063235588,0.101,0.027,1.79226552071767e-13,"GADD45A"
"C1orf122",7.56267585274694e-18,0.0818700262262832,0.175,0.087,1.82510056354342e-13,"C1orf122"
"ITM2C",7.56882942544431e-18,0.0874012040332374,0.135,0.058,1.82658560524247e-13,"ITM2C"
"AGL",7.68082201609547e-18,-0.258934489065878,0.143,0.155,1.85361277714432e-13,"AGL"
"GMCL1",7.94948700955824e-18,-0.0771408595783518,0.129,0.092,1.91844970001669e-13,"GMCL1"
"ITPK1",8.04843234671372e-18,-0.00304445087532976,0.121,0.065,1.94232817823242e-13,"ITPK1"
"ZDHHC24",8.04879399611447e-18,-0.224064774685309,0.14,0.145,1.94241545508230e-13,"ZDHHC24"
"DNASE1L1",8.39443263244802e-18,-0.00575078247869409,0.142,0.08,2.02582842718868e-13,"DNASE1L1"
"CRACR2B",8.66491476115336e-18,-0.136002221255972,0.129,0.103,2.09110387930914e-13,"CRACR2B"
"LY96",8.80542405724522e-18,0.080071760401958,0.168,0.081,2.12501298773499e-13,"LY96"
"TAF8",8.87968217612704e-18,-0.260658251778051,0.143,0.149,2.14293369956474e-13,"TAF8"
"PYGO2",8.91963588251477e-18,0.102902120081726,0.145,0.059,2.15257572752729e-13,"PYGO2"
"TESPA1",8.97704083610888e-18,-0.0529876394544457,0.193,0.139,2.16642926497816e-13,"TESPA1"
"OVCA2",9.02749071871051e-18,0.0155290839366411,0.137,0.071,2.17860433514641e-13,"OVCA2"
"TEX264",9.03892888802213e-18,-0.0118966055868386,0.203,0.138,2.18136470854638e-13,"TEX264"
"NCBP2-AS2",9.80201473845742e-18,-0.0447029341234687,0.234,0.168,2.36552021683193e-13,"NCBP2-AS2"
"ERAP2",9.85025141918005e-18,-0.308736658605219,0.163,0.188,2.37716117499072e-13,"ERAP2"
"BBIP1",9.86622370922748e-18,0.0428858288271715,0.175,0.093,2.38101576774787e-13,"BBIP1"
"ANKRD27",9.9984478410312e-18,-0.0584705342204752,0.112,0.069,2.41292541747606e-13,"ANKRD27"
"TCOF1",1.01683896786055e-17,-0.0930276365530339,0.158,0.116,2.45393748113786e-13,"TCOF1"
"MPHOSPH9",1.01855126874346e-17,-0.239562938114655,0.099,0.104,2.45806977685858e-13,"MPHOSPH9"
"SNX11",1.02079704650508e-17,0.0803628464229078,0.129,0.049,2.46348951233071e-13,"SNX11"
"FAM174A",1.05324297619664e-17,0.0649910937776541,0.144,0.064,2.54179127445536e-13,"FAM174A"
"KIF9",1.07027793461811e-17,0.104712765536961,0.141,0.052,2.58290173961388e-13,"KIF9"
"SELPLG",1.07038031677932e-17,0.0682919370048851,0.131,0.054,2.58314881848354e-13,"SELPLG"
"FBXL4",1.10152251626873e-17,-0.246917550489884,0.106,0.122,2.65830428851132e-13,"FBXL4"
"CRELD1",1.11545059169624e-17,-0.156060556666944,0.111,0.097,2.69191691294053e-13,"CRELD1"
"PHEX",1.1183819452327e-17,-0.184631238236396,0.147,0.131,2.69899114843009e-13,"PHEX"
"EXOSC6",1.15825033058447e-17,-0.0372650232374598,0.105,0.059,2.7952055227995e-13,"EXOSC6"
"C5orf15",1.16424421852371e-17,0.0478256663567171,0.15,0.074,2.80967057256327e-13,"C5orf15"
"ZNF226",1.19659817029857e-17,-0.175124815092802,0.115,0.101,2.88775036438154e-13,"ZNF226"
"ERG28",1.20364821644265e-17,0.0578525475869844,0.162,0.081,2.90476424074105e-13,"ERG28"
"ZDHHC3",1.2079542640677e-17,-0.0359507720261006,0.166,0.111,2.91515602547459e-13,"ZDHHC3"
"PPP2R5D",1.23097491038472e-17,-0.00523584745591407,0.102,0.05,2.97071175123145e-13,"PPP2R5D"
"SLC12A2",1.23342710596599e-17,0.0880781074653797,0.102,0.033,2.97662963482772e-13,"SLC12A2"
"PIGS",1.25632087056186e-17,-0.000363817941670591,0.137,0.074,3.03187915692695e-13,"PIGS"
"TMEM189",1.26206492765629e-17,0.058639062396813,0.114,0.046,3.04574128991294e-13,"TMEM189"
"LINC01215",1.2650300321437e-17,-0.0361808741022914,0.172,0.11,3.0528969765724e-13,"LINC01215"
"NSD2",1.26783978438198e-17,-0.0983295848166653,0.12,0.082,3.05967775164902e-13,"NSD2"
"BLOC1S4",1.2944676975751e-17,0.0322631809255203,0.177,0.098,3.12393889455798e-13,"BLOC1S4"
"BABAM2",1.29851917711036e-17,-0.162941204052094,0.132,0.116,3.13371633012043e-13,"BABAM2"
"RCL1",1.31264039120913e-17,-0.0040118128769136,0.152,0.091,3.16779505610498e-13,"RCL1"
"NUP43",1.37743754333931e-17,-0.310155937501454,0.057,0.109,3.32417002334075e-13,"NUP43"
"DUSP3",1.38086870511693e-17,0.0741209221136033,0.109,0.037,3.33245044605869e-13,"DUSP3"
