"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
"GMDS",2.19614421573909e-20,-0.267556089431544,0.282,0.267,5.29995483584314e-16,"GMDS"
"NDUFAF8",2.22132802139383e-20,-0.122329455317354,0.302,0.217,5.36073091402973e-16,"NDUFAF8"
"EIF1AD",2.25812550379922e-20,0.175026645205897,0.239,0.079,5.44953427831866e-16,"EIF1AD"
"ST6GALNAC4",2.29484405248525e-20,0.189794822765807,0.534,0.313,5.53814715186265e-16,"ST6GALNAC4"
"SMIM15",2.30647541554171e-20,0.210404317186867,0.311,0.121,5.5662171203268e-16,"SMIM15"
"EIF2AK1",2.37229833005119e-20,-0.129995267997516,0.399,0.293,5.72506755991253e-16,"EIF2AK1"
"DCAF1",2.39112447397923e-20,-0.0100408617150652,0.168,0.063,5.77050069305406e-16,"DCAF1"
"CSNK1G3",2.39916961951173e-20,-0.294208853597537,0.305,0.253,5.78991604276766e-16,"CSNK1G3"
"ZNF211",2.39991248466518e-20,0.0661583298468247,0.157,0.045,5.79170879924248e-16,"ZNF211"
"DAPP1",2.40139212675514e-20,-0.17021003867932,0.341,0.253,5.79527961949817e-16,"DAPP1"
"ZNF101",2.41423996115267e-20,-0.512305410445009,0.258,0.313,5.82628529824974e-16,"ZNF101"
"TSPAN3",2.41525061615003e-20,0.158522828433804,0.429,0.237,5.82872431195487e-16,"TSPAN3"
"EIF4A2",2.48920776451685e-20,0.0500078844417096,0.847,0.656,6.00720509810852e-16,"EIF4A2"
"PMM2",2.49171433717327e-20,-0.0607622220509016,0.288,0.169,6.01325420990026e-16,"PMM2"
"DENND5B",2.49325088571155e-20,-0.409600907274821,0.159,0.21,6.01696236248767e-16,"DENND5B"
"MBD5",2.53699376704239e-20,-0.501998568355732,0.158,0.232,6.1225270580034e-16,"MBD5"
"LRRC40",2.61684004579562e-20,0.142263907721406,0.224,0.075,6.31522008251857e-16,"LRRC40"
"ZBTB44",2.64436030482112e-20,-0.0697950910928354,0.301,0.185,6.38163472362481e-16,"ZBTB44"
"MLX",2.65986458883436e-20,0.0287438665230687,0.273,0.142,6.41905121223396e-16,"MLX"
"REL",2.66181307424219e-20,0.370397468480193,0.842,0.618,6.42375349206868e-16,"REL"
"CNN3",2.68210273605742e-20,0.12894763922849,0.125,0.017,6.47271853292737e-16,"CNN3"
"AAMP",2.73792055280967e-20,0.0590195003879299,0.371,0.212,6.60742367009559e-16,"AAMP"
"JARID2",2.74705852262102e-20,0.0274248461372471,0.287,0.144,6.6294763326413e-16,"JARID2"
"DAG1",2.78816994046299e-20,0.0625490473663628,0.189,0.068,6.72869051731934e-16,"DAG1"
"POLR1C",2.79234029433171e-20,0.154700983427808,0.256,0.088,6.73875483231072e-16,"POLR1C"
"TTTY15",2.81241835491524e-20,-0.266312429522341,0.27,0.22,6.78720921591695e-16,"TTTY15"
"SRCAP",2.84465213909706e-20,0.0366929432078221,0.222,0.094,6.86499900728294e-16,"SRCAP"
"SEC24D",2.99340135266191e-20,-0.0341806316386157,0.202,0.104,7.223975484379e-16,"SEC24D"
"CMTM3",2.99651379107587e-20,0.244230287737011,0.312,0.119,7.23148673200341e-16,"CMTM3"
"PTPN11",3.00311658467381e-20,-0.0585661819776662,0.274,0.154,7.24742125379331e-16,"PTPN11"
"TANK",3.04141183070654e-20,-0.135491735090841,0.43,0.328,7.33983917104409e-16,"TANK"
"TECPR1",3.05126620710462e-20,-0.514851519463884,0.153,0.209,7.36362073760559e-16,"TECPR1"
"LHFPL2",3.06549202200426e-20,-0.14097681452206,0.191,0.131,7.39795189670289e-16,"LHFPL2"
"YKT6",3.07800117551223e-20,0.0635686364973789,0.293,0.137,7.42814023686365e-16,"YKT6"
"SAFB",3.09436381520329e-20,-0.073025819769952,0.533,0.381,7.46762819523009e-16,"SAFB"
"TARSL2",3.0946559478245e-20,-0.200543872258294,0.315,0.25,7.46833319888486e-16,"TARSL2"
"FAM204A",3.11284225937129e-20,-0.137880293208493,0.413,0.315,7.51222222454073e-16,"FAM204A"
"CCDC69",3.11716867847918e-20,-0.426341713681781,0.453,0.469,7.52266317177381e-16,"CCDC69"
"HTRA2",3.13289899946327e-20,0.160551842660327,0.286,0.114,7.56062515540472e-16,"HTRA2"
"DDX20",3.14209277700185e-20,0.0808409548155379,0.172,0.056,7.58281249873856e-16,"DDX20"
"GLTP",3.14650482227692e-20,0.144536972739247,0.344,0.169,7.59346008760088e-16,"GLTP"
"NDUFS3",3.16181180559563e-20,0.0232978799852431,0.374,0.227,7.63040043044393e-16,"NDUFS3"
"RIOK1",3.18525944588531e-20,0.0844940683773723,0.247,0.109,7.68698662075502e-16,"RIOK1"
"ATOX1",3.19721715076955e-20,-0.0972227086603406,0.482,0.354,7.71584414995216e-16,"ATOX1"
"MRPL57",3.21839265574999e-20,0.0589976929042352,0.409,0.245,7.76694699612146e-16,"MRPL57"
"WAS",3.25491072742361e-20,-0.367691567132579,0.355,0.381,7.8550760584914e-16,"WAS"
"MALT1",3.28300847170806e-20,0.150816875696308,0.328,0.147,7.92288434477306e-16,"MALT1"
"USP28",3.30248721826317e-20,-0.279305045382676,0.276,0.233,7.96989240383451e-16,"USP28"
"ERF",3.30331530080534e-20,0.169668860849697,0.186,0.041,7.97189081543352e-16,"ERF"
"BTBD7",3.40370886290992e-20,-0.0355247115062282,0.216,0.106,8.21417059886052e-16,"BTBD7"
"COPS6",3.45591792609359e-20,-0.0788589934737828,0.372,0.267,8.34016673104167e-16,"COPS6"
"GAN",3.45755484530098e-20,0.0697373791404236,0.167,0.046,8.34411710816485e-16,"GAN"
"NFATC3",3.47184839754288e-20,-0.161912186311477,0.376,0.272,8.37861173779024e-16,"NFATC3"
"TOP1",3.47765842689131e-20,0.0857815253279239,0.726,0.517,8.3926330816168e-16,"TOP1"
"KIAA0355",3.50529724953097e-20,-0.0122340377683644,0.218,0.106,8.4593338522931e-16,"KIAA0355"
"NORAD",3.55758515486453e-20,-0.0720177743961071,0.421,0.283,8.58552025423457e-16,"NORAD"
"RLF",3.56083375884025e-20,-0.112630358151549,0.307,0.194,8.59336011020917e-16,"RLF"
"HSP90B1",3.58584749495478e-20,0.339113685013173,0.716,0.47,8.65372575957438e-16,"HSP90B1"
"PIK3R1",3.62540619972753e-20,-0.104991710978239,0.278,0.175,8.74919278180245e-16,"PIK3R1"
"UTP11",3.6933640369622e-20,0.176184081662251,0.23,0.066,8.91319543040089e-16,"UTP11"
"FOS",3.71248372892478e-20,-0.805852208095431,0.287,0.25,8.95933698301418e-16,"FOS"
"WDR36",3.74537447409089e-20,-0.0548934054867415,0.23,0.124,9.03871221832353e-16,"WDR36"
"AKAP8L",3.76274638181535e-20,-0.0956128317099075,0.309,0.2,9.08063584323498e-16,"AKAP8L"
"ZNF561",3.77902362899278e-20,-0.030510892142621,0.156,0.068,9.11991772384828e-16,"ZNF561"
"ARNT",3.81260207312664e-20,0.0180568851141017,0.263,0.124,9.20095258307652e-16,"ARNT"
"DHRS7",3.8623289351355e-20,0.0765603264151757,0.446,0.272,9.32095841916249e-16,"DHRS7"
"ARID2",3.86802144223843e-20,-0.177724504410945,0.267,0.187,9.334696146554e-16,"ARID2"
"EHBP1L1",4.03696275081349e-20,-0.276377310899283,0.253,0.217,9.7424022065382e-16,"EHBP1L1"
"SLC6A6",4.17160251791803e-20,-0.154760518534937,0.202,0.141,1.00673283564916e-15,"SLC6A6"
"UGP2",4.21175554066294e-20,-0.037932577247177,0.33,0.207,1.01642296462819e-15,"UGP2"
"FAM53C",4.2129738744775e-20,0.123061927761146,0.274,0.114,1.01671698512766e-15,"FAM53C"
"TMX1",4.30264070069358e-20,0.144172330972433,0.357,0.175,1.03835628029838e-15,"TMX1"
"HSD17B7",4.36851971844399e-20,-0.221778442367114,0.189,0.127,1.05425486365209e-15,"HSD17B7"
"CAB39",4.45986798028145e-20,0.0365380966164748,0.246,0.114,1.07629993968132e-15,"CAB39"
"RBM48",4.60293223865611e-20,0.0283652817995361,0.286,0.151,1.11082563715488e-15,"RBM48"
"COX7A2L",4.61419662501649e-20,0.101717773105107,0.528,0.343,1.11354407151523e-15,"COX7A2L"
"NELFCD",4.63638958939454e-20,0.00511071435386989,0.352,0.21,1.11889989960859e-15,"NELFCD"
"CXorf40B",4.66055187464631e-20,0.150800028306496,0.23,0.076,1.12473098390839e-15,"CXorf40B"
"BAG6",4.68089492923298e-20,-0.00585655355465364,0.45,0.295,1.1296403732718e-15,"BAG6"
"TRIM35",5.0211327375224e-20,0.122780918824366,0.163,0.038,1.21174996354628e-15,"TRIM35"
"RASSF3",5.03374664279929e-20,0.14627841700623,0.371,0.182,1.21479407730675e-15,"RASSF3"
"USF2",5.0550163250166e-20,-0.185644569060235,0.258,0.207,1.21992708971626e-15,"USF2"
"DIMT1",5.0885676795316e-20,0.192205607689335,0.261,0.093,1.22802403810136e-15,"DIMT1"
"UBQLN2",5.10569637926467e-20,-0.00127127921836123,0.302,0.172,1.23215770720794e-15,"UBQLN2"
"UHRF1BP1L",5.17067442431099e-20,-0.0279598074756651,0.233,0.126,1.24783885881897e-15,"UHRF1BP1L"
"ZRANB1",5.17364864592407e-20,0.0414252041704624,0.172,0.056,1.24855662772086e-15,"ZRANB1"
"TTC9C",5.30867175605087e-20,0.128312179452401,0.205,0.068,1.28114175488776e-15,"TTC9C"
"LRPPRC",5.32322308475544e-20,-0.0739688226147596,0.374,0.248,1.28465342704403e-15,"LRPPRC"
"PSD4",5.36755075669254e-20,-0.455131555436942,0.221,0.293,1.29535102411261e-15,"PSD4"
"MX2",5.37333572013858e-20,-0.0322602240735586,0.277,0.154,1.29674710934104e-15,"MX2"
"S100PBP",5.45159722714622e-20,-0.22794678819048,0.277,0.212,1.3156339588272e-15,"S100PBP"
"CEP95",5.46048291134618e-20,-0.206679170413741,0.339,0.255,1.31777834099517e-15,"CEP95"
"MIOS",5.48408856580686e-20,0.0388761644881275,0.246,0.108,1.32347509358617e-15,"MIOS"
